Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,WCA Round code,WCA Round,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270031","Holdings with land size 1-<2","2000","2000","ha","655129.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270031","Holdings with land size 1-<2","2000","2000","No","522956.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","703351.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","319055.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","703351.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","319055.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270033","Holdings with land size 2-<5","1990","1990","ha","2001800.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270033","Holdings with land size 2-<5","1990","1990","No","658330.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270033","Holdings with land size 2-<5","2000","2000","ha","2377091.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270033","Holdings with land size 2-<5","2000","2000","No","797006.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","703351.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","319055.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","703351.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","319055.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270036","Holdings with land size 5-<10","1990","1990","ha","2897000.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270036","Holdings with land size 5-<10","1990","1990","No","433550.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270036","Holdings with land size 5-<10","2000","2000","ha","3230892.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270036","Holdings with land size 5-<10","2000","2000","No","491156.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","1995912.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","226900.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270037","Holdings with land size 10-<20","1990","1990","ha","3547730.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270037","Holdings with land size 10-<20","1990","1990","No","273940.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270037","Holdings with land size 10-<20","2000","2000","ha","3788275.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270037","Holdings with land size 10-<20","2000","2000","No","295179.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270037","Holdings with land size 10-<20","2010","2010","ha","3991825.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270037","Holdings with land size 10-<20","2010","2010","No","453799.00","","Official data","Interpolated data"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270038","Holdings with land size 20-<50","1990","1990","ha","3449230.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270038","Holdings with land size 20-<50","1990","1990","No","124420.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270038","Holdings with land size 20-<50","2000","2000","ha","3736337.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270038","Holdings with land size 20-<50","2000","2000","No","135649.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270038","Holdings with land size 20-<50","2010","2010","ha","3548277.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270038","Holdings with land size 20-<50","2010","2010","No","129265.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270039","Holdings with land size 50-<100","1990","1990","ha","1300550.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270039","Holdings with land size 50-<100","1990","1990","No","20650.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270039","Holdings with land size 50-<100","2000","2000","ha","1547657.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270039","Holdings with land size 50-<100","2000","2000","No","24576.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","270039","Holdings with land size 50-<100","2010","2010","ha","3724131.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","270039","Holdings with land size 50-<100","2010","2010","No","35065.00","","Official data",""
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","50260","Area","2700300","Holdings with land size 100-<200","1990","1990","ha","638650.00","","Official data","Cropland area"
"WCAD","Structural data from agricultural censuses","102","Iran (Islamic Republic of)","60850","Number","2700300","Holdings with land size 100-<200","1990","1990","No","5160.00","","Official data","Cropland area"
